Character ID,Comic ID,Comic Title,Comic Issue Number
1011336,38520,New Mutants (2009) #22 (MANN VARIANT),22.0
1011336,36497,New Mutants (2009) #24,24.0
1011336,36498,New Mutants (2009) #31,31.0
1011336,36499,New Mutants (2009) #27,27.0
1011336,94084,New Mutants (2019) #19,19.0
1011336,91340,New Mutants (2019) #17,17.0
1011336,91341,New Mutants (2019) #18,18.0
1011336,76765,New Mutants (2019) #9,9.0
1011336,40718,New Mutants (2009) #42,42.0
1011336,40720,New Mutants (2009) #43,43.0
1011336,40723,New Mutants (2009) #44,44.0
1011336,30489,New Mutants (2009) #16,16.0
1011336,76764,New Mutants (2019) #8,8.0
1011336,76760,New Mutants (2019) #4,4.0
1011336,76759,New Mutants (2019) #3,3.0
1011336,76758,New Mutants (2019) #2,2.0
1011336,76757,New Mutants (2019) #1,1.0
1011336,95840,New Mutants (2019) #31,31.0
1011336,94093,New Mutants (2019) #28,28.0
1011336,95838,New Mutants (2019) #29,29.0
1011336,95839,New Mutants (2019) #30,30.0
1011336,94090,New Mutants (2019) #25,25.0
1010683,16901,Amazing Spider-Man Annual (1964) #26,26.0
1010683,7221,Avengers (1963) #341,341.0
1010683,7222,Avengers (1963) #342,342.0
1010683,27543,Avengers: The Initiative (2007) #26,26.0
1010683,27544,Avengers: The Initiative (2007) #27,27.0
1010683,5131,CIVIL WAR FILES (2006) #1,1.0
1010683,57673,Damage Control (1991) #2,2.0
1010683,68446,Green Goblin (1995) #2,2.0
1010683,9553,Iron Man (1968) #302,302.0
1010683,9554,Iron Man (1968) #303,303.0
1010683,9555,Iron Man (1968) #304,304.0
1010683,9557,Iron Man (1968) #306,306.0
1010683,68917,Marc Spector: Moon Knight (1989) #44,44.0
1010683,10076,Marvel Comics Presents (1988) #159,159.0
1010683,10078,Marvel Comics Presents (1988) #160,160.0
1010683,10079,Marvel Comics Presents (1988) #161,161.0
1010683,10080,Marvel Comics Presents (1988) #162,162.0
1010683,10081,Marvel Comics Presents (1988) #163,163.0
1010683,2072,New Warriors (2005) #1,1.0
1010683,2180,New Warriors (2005) #2,2.0
1010683,2300,New Warriors (2005) #3,3.0
1010683,2408,New Warriors (2005) #4,4.0
1010683,3000,New Warriors (2005) #5,5.0
1010683,3119,New Warriors (2005) #6,6.0
1010683,15881,New Warriors (2007) #1,1.0
1010683,15990,New Warriors (2007) #2,2.0
1010683,16175,New Warriors (2007) #3,3.0
1010683,16571,New Warriors (2007) #4,4.0
1010683,16572,New Warriors (2007) #5,5.0
1010683,17270,New Warriors (2007) #6,6.0
1010683,17404,New Warriors (2007) #7,7.0
1010683,17644,New Warriors (2007) #8,8.0
1010683,20685,New Warriors (2007) #9,9.0
1010683,20884,New Warriors (2007) #10,10.0
1010683,21015,New Warriors (2007) #11,11.0
1010683,21230,New Warriors (2007) #12,12.0
1010683,21370,New Warriors (2007) #13,13.0
1010683,21549,New Warriors (2007) #14,14.0
1010683,21744,New Warriors (2007) #15,15.0
1010683,21978,New Warriors (2007) #16,16.0
1010683,22303,New Warriors (2007) #17,17.0
1010683,22508,New Warriors (2007) #18,18.0
1010683,22914,New Warriors (2007) #19,19.0
1010683,23114,New Warriors (2007) #20,20.0
1010683,42854,New Warriors (1990) #1,1.0
1010683,42855,New Warriors (1990) #2,2.0
1010683,42857,New Warriors (1990) #3,3.0
1010683,42858,New Warriors (1990) #4,4.0
1010683,42859,New Warriors (1990) #5,5.0
1010683,42860,New Warriors (1990) #6,6.0
1010683,53437,New Warriors (1990) #7,7.0
1010683,53438,New Warriors (1990) #8,8.0
1010683,53439,New Warriors (1990) #9,9.0
1010683,53440,New Warriors (1990) #10,10.0
1010683,53441,New Warriors (1990) #11,11.0
1010683,53442,New Warriors (1990) #12,12.0
1010683,53443,New Warriors (1990) #13,13.0
1010683,53444,New Warriors (1990) #14,14.0
1010683,53445,New Warriors (1990) #15,15.0
1010683,53446,New Warriors (1990) #16,16.0
1010683,53447,New Warriors (1990) #17,17.0
1010683,60111,New Warriors (1990) #31,31.0
1010683,60145,New Warriors (1990) #45,45.0
1010683,60146,New Warriors (1990) #46,46.0
1010683,61242,New Warriors (1990) #65,65.0
1010683,61243,New Warriors (1990) #66,66.0
1010683,61244,New Warriors (1990) #67,67.0
1010683,69150,New Warriors (1990) #18,18.0
1010683,69151,New Warriors (1990) #19,19.0
1010683,69152,New Warriors (1990) #20,20.0
1010683,69153,New Warriors (1990) #21,21.0
1010683,69154,New Warriors (1990) #22,22.0
1010683,69155,New Warriors (1990) #23,23.0
1010683,69156,New Warriors (1990) #24,24.0
1010683,69157,New Warriors (1990) #25,25.0
1010683,69158,New Warriors (1990) #26,26.0
1010683,69159,New Warriors (1990) #27,27.0
1010683,69160,New Warriors (1990) #28,28.0
1010683,69161,New Warriors (1990) #29,29.0
1010683,69162,New Warriors (1990) #30,30.0
1010683,69163,New Warriors (1990) #32,32.0
1010683,69164,New Warriors (1990) #33,33.0
1010683,69165,New Warriors (1990) #34,34.0
1010683,69166,New Warriors (1990) #35,35.0
1010683,69167,New Warriors (1990) #36,36.0
1010683,69175,New Warriors (1990) #44,44.0
1010683,69168,New Warriors (1990) #37,37.0
1010683,69169,New Warriors (1990) #38,38.0
1010683,69170,New Warriors (1990) #39,39.0
1010683,69171,New Warriors (1990) #40,40.0
1010683,69172,New Warriors (1990) #41,41.0
1010683,69173,New Warriors (1990) #42,42.0
1010683,69174,New Warriors (1990) #43,43.0
1010683,69176,New Warriors (1990) #47,47.0
1010683,69177,New Warriors (1990) #48,48.0
1010683,69178,New Warriors (1990) #49,49.0
1010683,69179,New Warriors (1990) #50,50.0
1010683,69180,New Warriors (1990) #51,51.0
1010683,69181,New Warriors (1990) #52,52.0
1010683,69182,New Warriors (1990) #53,53.0
1011271,1657,New X-Men (2004) #10,10.0
1011271,755,New X-Men (2004) #4,4.0
1011271,827,New X-Men (2004) #5,5.0
1011271,910,New X-Men (2004) #6,6.0
1011271,80,New X-Men (2004) #7,7.0
1011271,1751,New X-Men (2004) #11,11.0
1011271,1857,New X-Men (2004) #12,12.0
1011271,1483,New X-Men (2004) #8,8.0
1011271,1568,New X-Men (2004) #9,9.0
1011271,5451,New X-Men (Hardcover),0.0
1011271,2007,New X-Men (2004) #13,13.0
1011271,2008,New X-Men (2004) #14,14.0
1011271,2112,New X-Men (2004) #15,15.0
1011271,2221,New X-Men (2004) #16,16.0
1011271,2991,New X-Men (2004) #17,17.0
1011271,2466,New X-Men (2004) #18,18.0
1011271,2518,New X-Men (2004) #19,19.0
1011271,3059,New X-Men (2004) #20,20.0
1011271,711,New X-Men (2004) #2,2.0
1011271,14947,New X-Men (2001) #128,128.0
1011271,14948,New X-Men (2001) #129,129.0
1011271,14951,New X-Men (2001) #132,132.0
1011271,14958,New X-Men (2001) #139,139.0
1011271,14959,New X-Men (2001) #140,140.0
1011271,125,New X-Men (2001) #147,147.0
1011271,124,New X-Men (2001) #149,149.0
1011271,123,New X-Men (2001) #150,150.0
1011271,121,New X-Men (2001) #152,152.0
1011271,120,New X-Men (2001) #153,153.0
1011271,420,New X-Men (2001) #154,154.0
1011271,451,New X-Men (2001) #155,155.0
1011271,654,New X-Men (2004) #1,1.0
1011271,533,New X-Men (2004) #3,3.0
1011271,122,New X-Men (2001) #151,151.0
1011271,3138,NEW X-MEN - ACADEMY X: X-POSED (Trade Paperback),3.0
1011271,75509,New X-Men Companion (Trade Paperback),0.0
1011271,1288,NEW X-MEN VOL. 7: HERE COMES TOMORROW (Trade Paperback),0.0
1011271,994,New X-Men Vol. III: New Worlds (Hardcover),0.0
1011271,2578,NEW X-MEN: ACADEMY X YEARBOOK SPECIAL (2005) #1,1.0
1011271,4032,NEW X-MEN: CHILDHOOD'S END (Trade Paperback),1.0
1011271,70288,New X-Men: Childhood's End - The Complete Collection (Trade Paperback),0.0
1011271,1993,New X-Men: Hellions (2005) #1,1.0
1011271,2100,New X-Men: Hellions (2005) #2,2.0
1011271,2205,New X-Men: Hellions (2005) #3,3.0
1011271,2325,New X-Men: Hellions (2005) #4,4.0
1011271,98761,Reign Of X Vol. 14 (Trade Paperback),0.0
1011269,20731,CLANDESTINE CLASSIC PREMIERE HC (Trade Paperback),1.0
1011269,21140,X-Men: Clan Destine (1996) #1,1.0
1011269,21141,X-Men: Clan Destine (1996) #2,2.0
1011303,5476,Avengers Next (2006) #2,2.0
1010685,3395,Nextwave: Agents of H.a.T.E. (2006) #1,1.0
1010685,3506,Nextwave: Agents of H.a.T.E. (2006) #2,2.0
1010685,3912,Nextwave: Agents of H.a.T.E. (2006) #3,3.0
1010685,4043,Nextwave: Agents of H.a.T.E. (2006) #4,4.0
1010685,4155,Nextwave: Agents of H.a.T.E. (2006) #5,5.0
1010685,4265,Nextwave: Agents of H.a.T.E. (2006) #6,6.0
1010685,4424,Nextwave: Agents of H.a.T.E. (2006) #7,7.0
1010685,5039,Nextwave: Agents of H.a.T.E. (2006) #8,8.0
1010685,5193,Nextwave: Agents of H.a.T.E. (2006) #9,9.0
1010685,5492,Nextwave: Agents of H.a.T.E. (2006) #10,10.0
1010685,5623,Nextwave: Agents of H.a.T.E. (2006) #11,11.0
1010685,5772,Nextwave: Agents of H.a.T.E. (2006) #12,12.0
1010685,16037,Nextwave: Agents of H.a.T.E. Vol. 2 - I Kick Your Face Premiere (Hardcover),0.0
1009471,57930,A Year of Marvels: August Infinite Comic (2016) #1,1.0
1009471,60507,All-New Wolverine (2015) #17,17.0
1009471,60508,All-New Wolverine (2015) #18,18.0
1009471,22433,ANNIHILATION CLASSIC HC (Hardcover),1.0
1009471,531,Astonishing X-Men (2004) #3,3.0
1009471,843,Astonishing X-Men (2004) #5,5.0
1009471,24514,Astonishing X-Men by Joss Whedon & John Cassaday (Hardcover),0.0
1009471,4021,Astonishing X-Men Vol. 1 (Hardcover),0.0
1009471,1456,Astonishing X-Men Vol. 1: Gifted (Trade Paperback),0.0
1009471,17763,Avengers (1996) #9,9.0
1009471,17762,Avengers (1996) #8,8.0
1009471,17761,Avengers (1996) #7,7.0
1009471,17760,Avengers (1996) #6,6.0
1009471,17759,Avengers (1996) #5,5.0
1009471,17757,Avengers (1996) #3,3.0
1009471,17756,Avengers (1996) #2,2.0
1009471,17754,Avengers (1996) #12,12.0
1009471,17752,Avengers (1996) #10,10.0
1009471,17751,Avengers (1996) #1,1.0
1009471,17543,Avengers (1998) #58,58.0
1009471,40357,Avengers 1959 (2011) #3,3.0
1009471,40360,Avengers 1959 (2011) #1,1.0
1009471,40359,Avengers 1959 (2011) #2,2.0
1009471,40358,Avengers 1959 (2011) #4,4.0
1009471,40393,Avengers 1959 (2011) #5,5.0
1009471,90385,Avengers Annual (2021) #1,1.0
1009471,12410,Avengers Forever (1998) #7,7.0
1009471,60552,Avengers K Book 5: Assembling the Avengers (Trade Paperback),0.0
1009471,1033,AVENGERS LEGENDS: AVENGERS FOREVER (Trade Paperback),1.0
1009471,103358,Avengers Unlimited Infinity Comic (2022) #4,4.0
1009471,103359,Avengers Unlimited Infinity Comic (2022) #5,5.0
1009471,21565,Avengers/Invaders (2008) #3,3.0
1009471,21248,Avengers/Invaders (2008) #1 (Finch Variant),1.0
1009471,5352,Avengers: Earth's Mightiest Heroes II (2006) #2,2.0
1009471,5619,Avengers: Earth's Mightiest Heroes II (2006) #3,3.0
1009471,5620,Avengers: Earth's Mightiest Heroes II (2006) #4,4.0
1009471,5770,Avengers: Earth's Mightiest Heroes II (2006) #6,6.0
1009471,5945,Avengers: Earth's Mightiest Heroes II (2006) #7,7.0
1009471,6195,Avengers: Earth's Mightiest Heroes II (2006) #8,8.0
1009471,65326,Avengers: Tales to Astonish (Trade Paperback),0.0
1009471,21975,Avengers: The Initiative (2007) #17,17.0
1009471,21741,Avengers: The Initiative (2007) #16,16.0
1009471,1098,AVENGERS: WORLD TRUST (Trade Paperback),1.0
1009471,41351,Battle Scars (2011) #1,1.0
1009471,41347,Battle Scars (2011) #5,5.0
1009471,41346,Battle Scars (2011) #6,6.0
1009471,940,BLACK WIDOW (Trade Paperback),1.0
1009471,1627,Black Widow (2004) #6,6.0
1009471,39,Black Widow (2004) #3,3.0
1009471,14811,Black Widow (2001) #3,3.0
1009471,14810,Black Widow (2001) #2,2.0
1009471,14809,Black Widow (2001) #1,1.0
1009471,1844,BLACK WIDOW: HOMECOMING TPB (Trade Paperback),1.0
1009471,5500,Bullet Points (2006) #1,1.0
1009471,15895,Bullet Points (Trade Paperback),0.0
1009471,5634,Bullet Points (2006) #2,2.0
1009471,5781,Bullet Points (2006) #3,3.0
1009471,5946,Bullet Points (2006) #4,4.0
1009471,6102,Bullet Points (2006) #5,5.0
1009471,7415,Cable (1993) #4,4.0
1009471,7440,Cable (1993) #62,62.0
1009471,20946,Cable Classic Vol. 1 (Trade Paperback),0.0
1009471,7607,Captain America (1968) #226,226.0
1009471,2308,Captain America (2004) #9,9.0
1009471,2422,Captain America (2004) #12,12.0
1009471,35769,Captain America (2004) #619,619.0
1009471,35774,Captain America (2004) #618,618.0
1009471,7801,Captain America (1968) #420,420.0
1009471,7795,Captain America (1968) #414,414.0
1009471,7792,Captain America (1968) #411,411.0
1009471,7838,Captain America (1996) #11,11.0
1009471,12818,Captain America (2002) #10,10.0
1009471,12819,Captain America (2002) #11,11.0
1009471,12824,Captain America (2002) #16,16.0
1009471,359,Captain America (2002) #19,19.0
1009471,280,Captain America (2002) #20,20.0
1009471,12779,Captain America (1998) #20,20.0
1009471,12780,Captain America (1998) #21,21.0
1009471,12787,Captain America (1998) #28,28.0
1009471,7554,Captain America (1968) #173,173.0
1009471,12792,Captain America (1998) #32,32.0
1009471,12797,Captain America (1998) #37,37.0
1009471,7481,Captain America (1968) #100,100.0
1009471,7482,Captain America (1968) #101,101.0
1009471,7483,Captain America (1968) #102,102.0
1009471,7485,Captain America (1968) #104,104.0
1009471,12798,Captain America (1998) #38,38.0
1009471,7490,Captain America (1968) #109,109.0
1009471,7513,Captain America (1968) #132,132.0
1009471,12794,Captain America (1998) #34,34.0
1009471,12795,Captain America (1998) #35,35.0
1009471,12796,Captain America (1998) #36,36.0
1009471,7516,Captain America (1968) #135,135.0
1009471,2190,Captain America (2004) #8,8.0
1009471,7562,Captain America (1968) #181,181.0
1009471,1870,Captain America (2004) #6,6.0
1009471,12817,Captain America (2002) #1,1.0
1009471,7841,Captain America (1996) #2,2.0
1009471,7521,Captain America (1968) #140,140.0
1009471,7520,Captain America (1968) #139,139.0
1011007,48414,Cataclysm: Ultimates (2013) #3,3.0
1011007,48413,Cataclysm: Ultimates (2013) #2,2.0
1011007,48412,Cataclysm: Ultimates (2013) #1,1.0
1011007,59890,MARVEL UNIVERSE ULTIMATE SPIDER-MAN VS. THE SINISTER SIX VOL. 3 DIGEST (Trade Paperback),3.0
1011007,109333,Miles Morales: Spider-Man Infinity Comic (2023) #11,11.0
1011007,26823,Ultimate Avengers (2009) #1,1.0
1011007,38503,Ultimate Avengers Vs. New Ultimates (2011) #2 (HITCH VARIANT),2.0
1011007,36129,Ultimate Avengers Vs. New Ultimates (2011) #2,2.0
1011007,30588,Ultimate Comics Avengers 2 (2010) #1,1.0
1011007,30214,Ultimate Comics Doom (2010) #1,1.0
1011007,30209,Ultimate Comics Enemy (2010) #4,4.0
1011007,30208,Ultimate Comics Enemy (2010) #3,3.0
1011007,30207,Ultimate Comics Enemy (2010) #2,2.0
1011007,38950,Ultimate Comics Hawkeye (2011) #1,1.0
1011007,38951,Ultimate Comics Hawkeye (2011) #2,2.0
1011007,30213,Ultimate Comics Mystery (2010) #4,4.0
1011007,30212,Ultimate Comics Mystery (2010) #3,3.0
1011007,30211,Ultimate Comics Mystery (2010) #2,2.0
1011007,30210,Ultimate Comics Mystery (2010) #1,1.0
1011007,33578,Ultimate Comics Thor (2010) #4,4.0
1011007,38688,Ultimate Comics Ultimates (2011) #10,10.0
1011007,38690,Ultimate Comics Ultimates (2011) #2,2.0
1011007,38687,Ultimate Comics Ultimates (2011) #3,3.0
1011007,38689,Ultimate Comics Ultimates (2011) #4,4.0
1011007,38691,Ultimate Comics Ultimates (2011) #5,5.0
1011007,38695,Ultimate Comics Ultimates (2011) #6,6.0
1011007,38686,Ultimate Comics Ultimates (2011) #7,7.0
1011007,38696,Ultimate Comics Ultimates (2011) #9,9.0
1011007,30612,Ultimate Comics X (2010) #5,5.0
1011007,40461,Ultimate Comics X-Men (2010) #16,16.0
1011007,4133,Ultimate Extinction (2006) #5,5.0
1011007,4016,Ultimate Extinction (2006) #4,4.0
1011007,3880,Ultimate Extinction (2006) #3,3.0
1011007,3458,Ultimate Extinction (2006) #2,2.0
1011007,3343,Ultimate Extinction (2006) #1,1.0
1011007,39964,Ultimate Fallout (2011) #6,6.0
1011007,40033,Ultimate Fallout (2011) #5 (Djurdjevic Variant),5.0
1011007,39963,Ultimate Fallout (2011) #5,5.0
1011007,13510,Ultimate Galactus Trilogy (Hardcover),1.0
1011007,15773,Ultimate Marvel Team-Up (2001) #14,14.0
1011007,15779,Ultimate Marvel Team-Up (2001) #5,5.0
1011007,5132,Ultimate Marvel Team-Up Ultimate Collection (Trade Paperback),1.0
1011007,568,Ultimate Nightmare (2004) #1,1.0
1011007,1439,Ultimate Nightmare (2004) #5,5.0
1011007,41,Ultimate Nightmare (2004) #4,4.0
1011007,869,Ultimate Nightmare (2004) #3,3.0
1011007,817,Ultimate Nightmare (2004) #2,2.0
1011007,16150,Ultimate Power (2006) #7,7.0
1011007,2407,Ultimate Secret (2005) #4,4.0
1011007,14851,Ultimate Spider-Man (2000) #24,24.0
1011007,5218,Ultimate Spider-Man (2000) #101,101.0
1011007,5374,Ultimate Spider-Man (2000) #102,102.0
1011007,5951,Ultimate Spider-Man (2000) #105,105.0
1011007,5788,Ultimate Spider-Man (2000) #104,104.0
1011007,5642,Ultimate Spider-Man (2000) #103,103.0
1011007,16199,Ultimate Spider-Man Vol. 17: Clone Saga (Trade Paperback),0.0
1011007,1016,ULTIMATE SPIDER-MAN VOL. 4: LEGACY TPB (Trade Paperback),0.0
1011007,18477,Ultimate War (2002) #4,4.0
1011007,18474,Ultimate War (2002) #1,1.0
1011007,18476,Ultimate War (2002) #3,3.0
1011007,3227,Ultimate Wolverine Vs. Hulk (2005) #1,1.0
1011007,4096,Ultimate Wolverine Vs. Hulk (2005) #3,3.0
1011007,23955,Ultimate Wolverine Vs. Hulk (2005) #5,5.0
1011007,24155,Ultimate Wolverine Vs. Hulk (2005) #6,6.0
1011007,15768,Ultimate X-Men (2001) #9,9.0
1011007,4041,Ultimate X-Men (2001) #69,69.0
1011007,3911,Ultimate X-Men (2001) #68,68.0
1011007,2340,Ultimate X-Men (2001) #62,62.0
1011007,3505,Ultimate X-Men (2001) #67,67.0
1011007,3037,Ultimate X-Men (2001) #65,65.0
1011007,2475,Ultimate X-Men (2001) #63,63.0
1011007,2227,Ultimate X-Men (2001) #61,61.0
1011007,267,Ultimate X-Men (2001) #38,38.0
1011007,15724,Ultimate X-Men (2001) #32,32.0
1011007,15718,Ultimate X-Men (2001) #27,27.0
1011007,15719,Ultimate X-Men (2001) #28,28.0
1011007,15700,Ultimate X-Men (2001) #10,10.0
1011007,15701,Ultimate X-Men (2001) #11,11.0
1011007,15702,Ultimate X-Men (2001) #12,12.0
1011007,15918,Ultimate X-Men Annual (2005) #1,1.0
1011007,5057,ULTIMATE X-MEN VOL. 14: PHOENIX TPB (Trade Paperback),14.0
1011007,1158,ULTIMATE X-MEN VOL. 5: ULTIMATE WAR TPB (Trade Paperback),0.0
1011007,1620,Ultimates 2 (2004) #3,3.0
1011007,2963,ULTIMATES 2 VOL. 1: GODS AND MONSTERS TPB (Trade Paperback),0.0
1011007,2374,Ultimates Annual (2005) #1,1.0
1010746,56021,A-Force (2016) #10,10.0
1010746,56017,A-Force (2016) #6,6.0
1010746,56018,A-Force (2016) #7,7.0
1010746,56019,A-Force (2016) #8,8.0
1010746,56020,A-Force (2016) #9,9.0
1010746,45863,Avengers Arena (2012) #6,6.0
1010746,45859,Avengers Arena (2012) #4,4.0
1010746,5114,Civil War: Young Avengers & Runaways (2006) #3,3.0
1010746,4821,Civil War: Young Avengers & Runaways (2006) #2,2.0
1010746,4500,Civil War: Young Avengers & Runaways (2006) #1,1.0
1010746,5267,Civil War: Young Avengers & Runaways (2006) #4,4.0
1010746,97266,Marvel's Voices: Pride (Trade Paperback),0.0
1010746,101168,Marvel's Voices: Pride (2022) #1,1.0
1010746,95052,Marvel's Voices: Pride (2021) #1,1.0
1010746,101169,Midnight Suns (2022) #1,1.0
1010746,101170,Midnight Suns (2022) #2,2.0
1010746,101171,Midnight Suns (2022) #3,3.0
1010746,101173,Midnight Suns (2022) #5,5.0
1010746,85953,Runaways (2017) #35,35.0
1010746,64431,Runaways (2017) #1,1.0
1010746,1678,Runaways (2005) #1,1.0
1010746,24173,Runaways (2008) #10,10.0
1010746,15826,Runaways (2005) #27,27.0
1010746,4429,Runaways (2005) #18,18.0
1010746,4058,Runaways (2005) #15,15.0
1010746,2192,Runaways (2005) #6,6.0
1010746,2425,RUNAWAYS : TRUE BELIEVERS (Digest),4.0
1010746,66858,Runaways by Rainbow Rowell Vol. 1: Find Your Way Home (Trade Paperback),0.0
1010746,66859,Runaways Vol. 10: Rock Zombies (Trade Paperback),0.0
1010706,5745,"Anita Blake, Vampire Hunter: Guilty Pleasures (2006) #3",3.0
1010706,5886,"Anita Blake, Vampire Hunter: Guilty Pleasures (2006) #4",4.0
1014057,3146,Daredevil (1998) #80,80.0
1014057,3895,DAREDEVIL 3: THE MURDOCK PAPERS (Trade Paperback),13.0
1014057,5235,Doctor Strange: The Oath (2006) #1,1.0
1014057,5398,Doctor Strange: The Oath (2006) #2,2.0
1014057,5662,Doctor Strange: The Oath (2006) #3,3.0
1014057,5801,Doctor Strange: The Oath (2006) #4,4.0
1014057,5957,Doctor Strange: The Oath (2006) #5,5.0
1014057,13512,DOCTOR STRANGE: THE OATH TPB (Trade Paperback),0.0
1014057,76377,Fearless (2019) #2,2.0
1014057,26036,New Avengers (2004) #57,57.0
1014057,26037,New Avengers (2004) #58,58.0
1010684,17494,Avengers (1998) #13,13.0
1010684,1795,AVENGERS ASSEMBLE (Hardcover),2.0
1010684,27546,Avengers: The Initiative (2007) #29,29.0
1010684,59606,Civil War II: Choosing Sides (2016) #1,1.0
1010684,17404,New Warriors (2007) #7,7.0
1010684,69197,New Warriors (1990) #75,75.0
1010684,17644,New Warriors (2007) #8,8.0
1010684,20685,New Warriors (2007) #9,9.0
1010684,20884,New Warriors (2007) #10,10.0
1010684,21015,New Warriors (2007) #11,11.0
1010684,21230,New Warriors (2007) #12,12.0
1010684,21370,New Warriors (2007) #13,13.0
1010684,21549,New Warriors (2007) #14,14.0
1010684,21744,New Warriors (2007) #15,15.0
1010684,21978,New Warriors (2007) #16,16.0
1010684,22303,New Warriors (2007) #17,17.0
1010684,22508,New Warriors (2007) #18,18.0
1010684,69168,New Warriors (1990) #37,37.0
1010684,69176,New Warriors (1990) #47,47.0
1010684,69178,New Warriors (1990) #49,49.0
1010684,69179,New Warriors (1990) #50,50.0
1010684,69180,New Warriors (1990) #51,51.0
1010684,69181,New Warriors (1990) #52,52.0
1010684,69182,New Warriors (1990) #53,53.0
1010684,16572,New Warriors (2007) #5,5.0
1010684,69150,New Warriors (1990) #18,18.0
1010684,69153,New Warriors (1990) #21,21.0
1010684,69154,New Warriors (1990) #22,22.0
1010684,17270,New Warriors (2007) #6,6.0
1010684,69156,New Warriors (1990) #24,24.0
1010684,2072,New Warriors (2005) #1,1.0
1010684,2180,New Warriors (2005) #2,2.0
1010684,2300,New Warriors (2005) #3,3.0
1010684,2408,New Warriors (2005) #4,4.0
1010684,3000,New Warriors (2005) #5,5.0
1010684,3119,New Warriors (2005) #6,6.0
1010684,15881,New Warriors (2007) #1,1.0
1010684,15990,New Warriors (2007) #2,2.0
1010684,16175,New Warriors (2007) #3,3.0
1010684,16571,New Warriors (2007) #4,4.0
1010684,113194,Night Thrasher (2024) #4,4.0
1010684,113193,Night Thrasher (2024) #3,3.0
1010684,113192,Night Thrasher (2024) #2,2.0
1010684,113191,Night Thrasher (2024) #1,1.0
1010684,83647,Night Thrasher (1993) #1,1.0
1010684,75885,The Punisher (2018) #15,15.0
1010684,11739,Thor (1966) #411,411.0
1010684,11740,Thor (1966) #412,412.0
1010684,23514,X-Factor Annual (1986) #6,6.0
1010684,17998,X-Force (1991) #33,33.0
1010684,17997,X-Force (1991) #32,32.0
1014063,9553,Iron Man (1968) #302,302.0
1014063,9554,Iron Man (1968) #303,303.0
1014063,9555,Iron Man (1968) #304,304.0
1014063,22914,New Warriors (2007) #19,19.0
1014063,23114,New Warriors (2007) #20,20.0
1014063,59959,Night Thrasher: Four Control (1992) #1,1.0
1014063,71984,Night Thrasher: Four Control (1992) #2,2.0
1014063,71985,Night Thrasher: Four Control (1992) #3,3.0
1014063,71986,Night Thrasher: Four Control (1992) #4,4.0
1014063,6765,The Amazing Spider-Man (1963) #354,354.0
1014063,6766,The Amazing Spider-Man (1963) #355,355.0
1014063,6767,The Amazing Spider-Man (1963) #356,356.0
1014063,6768,The Amazing Spider-Man (1963) #357,357.0
1014063,6769,The Amazing Spider-Man (1963) #358,358.0
1009472,73065,Age Of X-Man: The Amazing Nightcrawler (Trade Paperback),0.0
1009472,72948,Age of X-Man: The Amazing Nightcrawler (2019) #5,5.0
1009472,72947,Age of X-Man: The Amazing Nightcrawler (2019) #4,4.0
1009472,72946,Age of X-Man: The Amazing Nightcrawler (2019) #3,3.0
1009472,72945,Age of X-Man: The Amazing Nightcrawler (2019) #2,2.0
1009472,72944,Age of X-Man: The Amazing Nightcrawler (2019) #1,1.0
1009472,12637,Alpha Flight (1983) #1,1.0
1009472,12694,Alpha Flight (1983) #33,33.0
1009472,51147,Amazing X-Men (2013) #14,14.0
1009472,48023,Amazing X-Men (2013) #5,5.0
1009472,48019,Amazing X-Men (2013) #1,1.0
1009472,48024,Amazing X-Men (2013) #6,6.0
1009472,51081,Amazing X-Men (2013) #13,13.0
1009472,45822,Astonishing X-Men (2004) #61,61.0
1009472,45821,Astonishing X-Men (2004) #60,60.0
1009472,45820,Astonishing X-Men (2004) #59,59.0
1009472,17491,Avengers (1998) #10,10.0
1009472,17546,Avengers (1998) #60,60.0
1009472,1311,AVENGERS ASSEMBLE (Hardcover),1.0
1009472,5844,Avengers Assemble Vol. 4 (Hardcover),0.0
1009472,1098,AVENGERS: WORLD TRUST (Trade Paperback),1.0
1009472,21758,Cable (2008) #6,6.0
1009472,22930,Cable (2008) #9,9.0
1009472,23126,Cable (2008) #10,10.0
1009472,7468,Cable (1993) #88,88.0
1009472,12845,Captain America (2002) #6,6.0
1009472,20556,Captain Marvel (2000) #3,3.0
1009472,1115,Captain Marvel Vol. 1: Nothing to Lose (Trade Paperback),0.0
1009472,1045,Captain Marvel Vol. I (Trade Paperback),0.0
1009472,20731,CLANDESTINE CLASSIC PREMIERE HC (Trade Paperback),1.0
1009472,20588,Classic X-Men (1986) #32,32.0
1009472,20587,Classic X-Men (1986) #31,31.0
1009472,20579,Classic X-Men (1986) #24,24.0
1009472,20578,Classic X-Men (1986) #23,23.0
1009472,20572,Classic X-Men (1986) #18,18.0
1009472,20567,Classic X-Men (1986) #13,13.0
1009472,20566,Classic X-Men (1986) #12,12.0
1009472,20595,Classic X-Men (1986) #39,39.0
1009472,20596,Classic X-Men (1986) #4,4.0
1009472,20597,Classic X-Men (1986) #40,40.0
1009472,20602,Classic X-Men (1986) #45,45.0
1009472,20607,Classic X-Men (1986) #9,9.0
1009472,84468,Damage Control: New Employee Handbook (Trade Paperback),0.0
1009472,51067,Deadpool (2012) #37,37.0
1009472,73657,Death Of Wolverine Companion (Trade Paperback),0.0
